one,two,three,four,key
0.829447726,0.057452843,0.034797465,0.487782103,J
0.476098848,0.068381377,0.19570041,0.478688771,F
0.226865287,0.61739529,0.6559871,0.111801777,L
0.687117375,0.998249445,0.445488006,0.329365185,B
0.591625174,0.628399667,0.705953504,0.973332668,G
0.300910299,0.363587933,0.457748695,0.880850758,R
0.968619362,0.754720206,0.025830686,0.138292532,Q
0.196851195,0.952442887,0.788814882,0.285750603,D
0.145665821,0.275856753,0.032273169,0.158338922,H
0.795923069,0.071605682,0.952947027,0.956533159,J
0.583408478,0.965036858,0.860951128,0.963013933,F
0.278059523,0.944269575,0.95759342,0.953514313,L
0.384699127,0.653303253,0.709042436,0.466237451,B
0.461721086,0.847897664,0.755465281,0.594159313,G
0.586540676,0.74690835,0.590369381,0.89048453,R
0.425012494,0.165192929,0.655521067,0.750306965,Q
0.78272107,0.903044439,0.063587536,0.871816183,D
0.704603278,0.061045589,0.022678934,0.325679651,H
0.995916885,0.158212742,0.046335439,0.049612104,J
0.495408092,0.65392331,0.594415336,0.567550896,F
0.025983847,0.064592809,0.983542673,0.955985221,L
0.400146435,0.821970385,0.897618677,0.139194892,B
0.927015837,0.89005259,0.782893308,0.333660028,G
0.400317683,0.343843927,0.231782501,0.332048297,R
0.433774681,0.535266589,0.194452617,0.553907255,Q
0.994384343,0.925610324,0.941256936,0.906815598,D
0.33910069,0.95196315,0.411884584,0.773991447,H
0.820233783,0.86607518,0.487968853,0.219095253,J
0.136526341,0.996158656,0.124689491,0.651523885,F
0.002539264,0.076141337,0.964450398,0.52088436,L
0.179014047,0.371073668,0.975949276,0.61838714,B
0.688562018,0.596700855,0.328277071,0.777205133,G
0.014307406,0.476156272,0.319213966,0.719608001,R
0.642258304,0.095794164,0.104515436,0.968489068,Q
0.958604696,0.674679023,0.91200693,0.542052015,D
0.883728778,0.406242882,0.472780791,0.015423625,H
0.283064404,0.673082953,0.033526483,0.125216413,J
0.082383487,0.338508208,0.816392652,0.958053635,F
0.081181214,0.459517489,0.656066865,0.15275532,L
0.215997086,0.383366252,0.172202921,0.330982956,B
0.279200746,0.863280233,0.932509028,0.461373538,G
0.790192032,0.224292661,0.543671989,0.09383047,R
0.224598051,0.443060784,0.30678106,0.109600012,Q
0.940368998,0.335389946,0.40341765,0.211721958,D
0.420733915,0.387987833,0.689305496,0.610009047,H
0.524913402,0.752852433,0.775306129,0.640756805,J
0.854062143,0.960098668,0.415629111,0.544412223,F
0.182128733,0.544512383,0.325385505,0.572318514,L
0.733053355,0.618560139,0.553712538,0.778409396,B
0.784020129,0.635219044,0.879964395,0.974320421,G
0.376110074,0.780956731,0.421953123,0.633637719,R
0.633040331,0.604044331,0.392727572,0.132958306,Q
0.429829911,0.262969483,0.625443463,0.513629834,D
0.216007647,0.03518776,0.228397654,0.980289972,H
0.579733801,0.900981368,0.871421503,0.864787096,J
0.756349601,0.131292186,0.816718803,0.545157264,F
0.743442688,0.252662373,0.561598566,0.656862193,L
0.170229139,0.192014716,0.880083,0.394055886,B
0.536290856,0.082415163,0.879243628,0.13421283,G
0.856633073,0.076040112,0.625747764,0.507131785,R
0.5336589,0.230366704,0.70038299,0.247853925,Q
0.25916213,0.355374209,0.181950824,0.221737424,D
0.277130865,0.864379176,0.51151008,0.483475893,H
0.891504726,0.014705023,0.188085789,0.20715358,J
0.903455819,0.657164331,0.430992342,0.767872106,F
0.942200639,0.623327138,0.221781326,0.122951152,L
0.873767948,0.394207469,0.210089858,0.947349194,B
0.873185679,0.873815622,0.791437302,0.456102051,G
0.033279967,0.412752211,0.714957625,0.763647819,R
0.524563932,0.02771592,0.891967814,0.80989003,Q
0.460151831,0.308147642,0.99382488,0.945222,D
0.075664619,0.435985743,0.397484421,0.128272675,H
0.104519108,0.753355785,0.664783799,0.177242566,J
0.884185131,0.601273215,0.569903856,0.53152889,F
0.080291117,0.377325697,0.584379581,0.913387514,L
0.723662726,0.493368244,0.669465893,0.844572916,B
0.804440157,0.516247454,0.665153617,0.760201056,G
0.452934217,0.340920018,0.569907367,0.052627064,R
0.834889436,0.749500774,0.809502853,0.83961911,Q
0.189627729,0.941330252,0.810276406,0.012209893,D
0.694281534,0.073549491,0.405028523,0.112411608,H
0.459715295,0.457744538,0.662826983,0.37233851,J
0.991233314,0.925436967,0.548470735,0.698814073,F
0.379962073,0.125936122,0.119122344,0.355643979,L
0.861075629,0.053494015,0.544047152,0.43903232,B
0.637708441,0.586959573,0.445409162,0.819786601,G
0.074480977,0.137828405,0.475720591,0.125772128,R
0.096656222,0.323543172,0.917771308,0.761914724,Q
0.358838128,0.42490276,0.094410702,0.830463802,D
0.728071511,0.154204667,0.054949302,0.488842884,H
0.45462483,0.136588461,0.859395047,0.795333768,J
0.712255943,0.607013653,0.500222403,0.518896178,F
0.262316979,0.571299725,0.554704389,0.306951515,L
0.031656789,0.264018344,0.02811202,0.249968817,B
0.624155903,0.515132078,0.954026613,0.395324939,G
0.739719097,0.179108713,0.491436311,0.509156927,R
0.735187793,0.277629111,0.835555043,0.792325608,Q
0.955122601,0.831825172,0.09247941,0.162602784,D
0.449066257,0.885349474,0.885959901,0.753512,H
0.467916478,0.369661236,0.828306191,0.214703213,J
0.48865734,0.484675614,0.150952439,0.578259577,F
0.421873017,0.841802926,0.838014565,0.173519109,L
0.37746811,0.716510196,0.567255657,0.829597271,B
0.868147589,0.51895129,0.821407611,0.599293986,G
0.120234469,0.963279503,0.051004394,0.94733436,R
0.385889171,0.730898587,0.633747501,0.618119115,Q
0.986501386,0.11912362,0.542163939,0.858883717,D
0.61622925,0.283244612,0.934720229,0.412558626,H
0.633190781,0.122913627,0.393539648,0.094080159,J
0.852280378,0.917289467,0.23430639,0.971607219,F
0.519387214,0.044656657,0.905128596,0.722038689,L
0.877802754,0.094205265,0.856594681,0.374431654,B
0.646968384,0.699409317,0.415379881,0.395026733,G
0.777758732,0.072520741,0.663053516,0.771427891,R
0.881030044,0.480090974,0.435112123,0.406869764,Q
0.248642781,0.895155704,0.395810945,0.56683399,D
0.618062971,0.502459876,0.831388419,0.993796463,H
0.52524561,0.92915659,0.709560384,0.072209614,J
0.623010808,0.755921052,0.275723851,0.799304994,F
0.181863789,0.4064038,0.827948112,0.770562471,L
0.40717036,0.98412219,0.480593415,0.020658866,B
0.396854197,0.722213194,0.560589733,0.795543267,G
0.171144973,0.732050844,0.005795447,0.06082703,R
0.76252606,0.510523182,0.855717139,0.511381251,Q
0.42597425,0.347203353,0.005099526,0.201309543,D
0.79727326,0.863111859,0.090377666,0.130132903,H
0.089329182,0.60796692,0.656659856,0.201671946,J
0.484849773,0.886253602,0.90519252,0.395275138,F
0.324679883,0.382977566,0.459476395,0.999637536,L
0.786337563,0.369016151,0.887643231,0.194851435,B
0.270297138,0.844030602,0.557858835,0.443334065,G
0.582038085,0.667534643,0.240750824,0.86856919,R
0.020490233,0.625857197,0.266261867,0.77913478,Q
0.549259887,0.624460875,0.347313782,0.884529685,D
0.837310407,0.946152011,0.665165472,0.409759596,H
0.668356472,0.387582243,0.112789742,0.784838768,J
0.368456502,0.080210265,0.969481658,0.810913517,F
0.807894443,0.886983463,0.899164126,0.757956535,L
0.802022428,0.87737049,0.451208368,0.74740336,B
0.321550668,0.240970592,0.870280695,0.910837722,G
0.206017819,0.850795387,0.963753619,0.816835525,R
0.607135315,0.838429936,0.297989165,0.221723319,Q
0.607842905,0.09532912,0.135525773,0.081849009,D
0.231675415,0.320567145,0.821383478,0.00253649,H
0.80671246,0.664605447,0.131732963,0.816180469,J
0.539562027,0.642361567,0.167552817,0.269916195,F
0.876367834,0.812224753,0.474246197,0.084705458,L
0.785642908,0.396769385,0.064550532,0.387914068,B
0.662978024,0.108785509,0.955725409,0.613928824,G
0.654892563,0.344995273,0.440112808,0.318470724,R
0.431513118,0.886224925,0.603494655,0.917119662,Q
0.698149069,0.50764539,0.704819952,0.909879967,D
0.619847457,0.642345108,0.744151481,0.629199261,H
0.0106277,0.450389031,0.199815009,0.117624341,J
0.71059448,0.137488599,0.528346965,0.688202656,F
0.186536493,0.764031156,0.278269033,0.844884187,L
0.448676117,0.574835138,0.364550204,0.328407881,B
0.083767746,0.29917945,0.703022075,0.659395956,G
0.222685719,0.881398229,0.883495157,0.297188343,R
0.464359784,0.230871107,0.115781923,0.367681866,Q
0.02273255,0.918674699,0.611545441,0.653344825,D
0.100060677,0.102780928,0.737769283,0.633076214,H
0.06629824,0.41273348,0.610028206,0.744704207,J
0.199868808,0.465713343,0.215081636,0.799540313,F
0.600079834,0.011495366,0.601901978,0.098771508,L
0.673979679,0.323790365,0.723227975,0.956063296,B
0.424772203,0.805124646,0.75525923,0.124080405,G
0.983520214,0.803849414,0.240987995,0.31505711,R
0.987283982,0.473509566,0.219837412,0.213371508,Q
0.367711245,0.376454931,0.408681945,0.78817481,D
0.0409339,0.204124915,0.984290654,0.734108147,H
0.612842315,0.593167393,0.939953856,0.743688088,J
0.631303763,0.150432123,0.316575763,0.796589138,F
0.676559372,0.413588061,0.679144204,0.511661931,L
0.477373756,0.189576062,0.332929716,0.993191741,B
0.451141784,0.386550855,0.098726842,0.007697536,G
0.376040061,0.201900974,0.563098181,0.126746677,R
0.191356585,0.839757173,0.058877823,0.759220474,Q
0.767200234,0.302781276,0.907010282,0.027028782,D
0.191700994,0.508724614,0.945725093,0.538994452,H
0.878481504,0.63323272,0.890041061,0.65819198,J
0.879828455,0.971923338,0.497806502,0.994301576,F
0.085985095,0.220678003,0.018202109,0.478317574,L
0.416116413,0.053771206,0.583163431,0.101112379,B
0.993935518,0.858379888,0.758916114,0.853453773,G
0.058244004,0.946808961,0.425391607,0.190712235,R
0.031792521,0.386742887,0.673617518,0.653489651,Q
0.784175082,0.601127051,0.362663307,0.780352845,D
0.595986115,0.185948197,0.378744314,0.451514479,H
0.586120725,0.987154771,0.201379093,0.031539552,J
0.918428083,0.241078984,0.671292728,0.883180572,F
0.528694678,0.257954435,0.494915004,0.927286111,L
0.497821723,0.954490771,0.548556914,0.571427414,B
0.433934597,0.827111803,0.740747719,0.355404415,G
0.238327417,0.152040822,0.716397825,0.601267895,R
0.356449813,0.213920909,0.802716369,0.309270991,Q
0.966954167,0.905374175,0.639861648,0.343256177,D
0.877349924,0.021063363,0.091823306,0.89812315,H
0.49549806,0.704339081,0.939995456,0.15344168,J
0.624702905,0.009272226,0.464647174,0.165811441,F
0.120965568,0.3473879,0.694917193,0.09851813,L
0.750572141,0.985996009,0.628784044,0.872610399,B
0.548288953,0.846130775,0.067520763,0.51177086,G
0.742190512,0.704627201,0.97815557,0.709358012,R
0.326360355,0.529614167,0.158563259,0.032873065,Q
0.833549332,0.000633837,0.951864115,0.055721562,D
0.412133576,0.593251774,0.63608745,0.652123442,H
0.411232596,0.308361882,0.186845992,0.306157603,J
0.599154223,0.604337802,0.852784399,0.24237411,F
0.990596196,0.258532528,0.103283206,0.923857738,L
0.203688847,0.534799387,0.275280599,0.534504438,B
0.346853856,0.036281223,0.005891767,0.063494432,G
0.521361812,0.354864565,0.535191718,0.046919467,R
0.413046669,0.533374168,0.91065057,0.741072918,Q
0.77760692,0.558833791,0.56396337,0.645224769,D
0.374665844,0.510933203,0.166864362,0.269107901,H
0.54503687,0.887592619,0.586084926,0.332682091,J
0.538897043,0.108445554,0.726419007,0.840784044,F
0.679310375,0.932060081,0.959216487,0.567805239,L
0.388505541,0.967970215,0.597197957,0.129791749,B
0.912081861,0.420728667,0.161776013,0.708394579,G
0.84229237,0.235902132,0.169744133,0.531512273,R
0.504867745,0.815772349,0.379074252,0.991860293,Q
0.558326565,0.889936522,0.359334109,0.301743788,D
0.289074682,0.939575142,0.51478367,0.58920127,H
0.646900929,0.365940069,0.157346368,0.051943175,J
0.793777958,0.091906347,0.112368283,0.110869882,F
0.315120785,0.679685682,0.532645443,0.578954053,L
0.133302683,0.504048505,0.350356422,0.749778545,B
0.926861397,0.122404992,0.811112355,0.148273486,G
0.816298949,0.343037239,0.422432914,0.520799391,R
0.475327141,0.405804481,0.439544391,0.689792643,Q
0.511746878,0.818030661,0.734766718,0.805749942,D
0.671782789,0.258407179,0.488726822,0.162752545,H
0.526492744,0.131962209,0.693408271,0.365730142,J
0.668832704,0.003244645,0.706510201,0.465738548,F
0.953421464,0.87601424,0.729833027,0.474334494,L
0.84119763,0.408152896,0.167792009,0.689614514,B
0.14716749,0.790874166,0.847815353,0.919349411,G
0.572695709,0.457856248,0.696019589,0.796021518,R
0.653218513,0.128889178,0.76981498,0.58326585,Q
0.129434028,0.085882348,0.144294918,0.852606947,D
0.677938535,0.30739862,0.933214392,0.975688732,H
0.91116057,0.125719855,0.86191538,0.902555076,J
0.520974983,0.302670959,0.464522648,0.694470608,F
0.133316619,0.309803549,0.837784322,0.168456622,L
0.740708479,0.703002071,0.888339431,0.256748732,B
0.802720365,0.211175633,0.495427866,0.611107316,G
0.081135741,0.203532282,0.334694087,0.982368237,R
0.81370757,0.230366328,0.089597488,0.619447305,Q
0.450449836,0.002687185,0.43528827,0.279586402,D
0.968383908,0.727558623,0.256425231,0.814424495,H
0.496878529,0.299571802,0.356490352,0.519823924,J
0.291106154,0.160956632,0.415624361,0.8384782,F
0.479162975,0.312833067,0.975183558,0.172157161,L
0.42361196,0.973125569,0.932113303,0.03412642,B
0.41419866,0.175262664,0.557294754,0.841013249,G
0.068885555,0.144670881,0.312004799,0.065295328,R
0.509836174,0.823137866,0.304521454,0.370569299,Q
0.90716448,0.070738089,0.136012448,0.362052852,D
0.96681591,0.527624956,0.112500311,0.956858576,H
0.272941139,0.169269378,0.397958124,0.939344692,J
0.87346251,0.633749458,0.446100095,0.661665278,F
0.969145519,0.258069528,0.069572977,0.281192064,L
0.527004721,0.063137657,0.089301784,0.354547549,B
0.434122991,0.486643745,0.939652246,0.01265467,G
0.005366925,0.634548667,0.764531159,0.045345263,R
0.553759302,0.941908336,0.989820341,0.170528974,Q
0.95486238,0.79642559,0.0900397,0.4396043,D
0.141755466,0.861445844,0.405331632,0.625026025,H
0.173131404,0.383117529,0.980720241,0.479387545,J
0.973072161,0.813968524,0.224063651,0.964751597,F
0.688488008,0.88717611,0.734610567,0.144529771,L
0.37739463,0.224298506,0.356664419,0.592089804,B
0.99289165,0.43155798,0.763649221,0.959727284,G
0.522772668,0.511611435,0.558304166,0.890105739,R
0.56520372,0.444279394,0.982675815,0.663698294,Q
0.660190851,0.432879556,0.108663718,0.862640108,D
0.487632243,0.090129455,0.918205069,0.061006485,H
0.077994782,0.198923905,0.71048955,0.782423515,J
0.34336232,0.100088115,0.511351267,0.763862728,F
0.155048421,0.206959582,0.992994458,0.704615903,L
0.211411738,0.92319794,0.455795388,0.975645038,B
0.935747269,0.172789376,0.368787098,0.016049368,G
0.260601352,0.165917873,0.733356596,0.629601663,R
0.061716532,0.770703043,0.301336627,0.584478799,Q
0.131117727,0.17004303,0.686912427,0.495714266,D
0.091303597,0.271262935,0.138156819,0.730669168,H
0.759963861,0.009167975,0.53258358,0.398962978,J
0.732089549,0.404119433,0.199141716,0.93195019,F
0.490873752,0.238437504,0.0631004,0.478512365,L
0.039093807,0.975421917,0.402684226,0.755313441,B
0.922743376,0.925963368,0.942976179,0.691782577,G
0.200407611,0.358063881,0.67926394,0.910448099,R
0.237330234,0.512351448,0.379347777,0.5325575,Q
0.703530833,0.372585501,0.878037606,0.420957305,D
0.672167827,0.658297893,0.173511012,0.458687643,H
0.496619823,0.352665628,0.835982281,0.59256594,J
0.529459508,0.208121546,0.874614399,0.905721227,F
0.681175786,0.614383766,0.869029197,0.877998416,L
0.326125691,0.394172527,0.448167994,0.139215581,B
0.400597408,0.505751647,0.988006045,0.566185284,G
0.389567009,0.977848697,0.082344821,0.840970069,R
0.865766798,0.947225016,0.688248337,0.597970702,Q
0.558455404,0.607981002,0.141055845,0.820247652,D
0.01016536,0.029059094,0.223229228,0.057781117,H
0.389846589,0.529789289,0.482604038,0.365170165,J
0.308632006,0.229587782,0.19822632,0.577885132,F
0.851829874,0.452885702,0.447359817,0.639882538,L
0.595130553,0.141161815,0.956982769,0.964665872,B
0.294721514,0.299244793,0.013763198,0.855109923,G
0.652838896,0.971819579,0.354258963,0.962474509,R
0.588540364,0.831211927,0.637473925,0.707756644,Q
0.497874159,0.705181186,0.827327099,0.32101084,D
0.806546732,0.939975396,0.32733176,0.54589295,H
0.943457045,0.92095248,0.305442197,0.734459525,J
0.672010551,0.497267076,0.934974617,0.043008723,F
0.71491565,0.167222268,0.640810845,0.55469749,L
0.918418438,0.826857264,0.133169636,0.834890674,B
0.666944717,0.966028445,0.128259616,0.766447611,G
0.913043229,0.526471963,0.004661586,0.024175069,R
0.839057204,0.087226038,0.684822652,0.879564308,Q
0.669305173,0.125187638,0.813957264,0.980530311,D
0.243194556,0.966858798,0.437005645,0.870395054,H
0.108634296,0.711579566,0.022005053,0.747999002,J
0.868349563,0.418624033,0.637755845,0.048618183,F
0.815941665,0.909877817,0.616128779,0.284388638,L
0.290657722,0.590819018,0.397682008,0.88207601,B
0.169651343,0.992347969,0.040372883,0.234070862,G
0.642213961,0.64756894,0.202929673,0.463318631,R
0.118446002,0.703117875,0.137235234,0.660630267,Q
0.300699642,0.04611015,0.459546776,0.55389367,D
0.354722667,0.020821829,0.746682229,0.16973058,H
0.256589432,0.695568234,0.586951406,0.507442272,J
0.591586141,0.980643947,0.910937956,0.805486583,F
0.67801147,0.556389126,0.325766469,0.826310256,L
0.151652917,0.434825239,0.316508827,0.345629126,B
0.453992548,0.231834518,0.00631536,0.554386805,G
0.796165246,0.14822171,0.770578578,0.194344662,R
0.108308428,0.948938409,0.365480199,0.227766019,Q
0.309957227,0.852630591,0.366800163,0.203981907,D
0.329945932,0.226309437,0.149066473,0.401207615,H
0.088341135,0.997546712,0.542809733,0.309416687,J
0.979969214,0.903854288,0.586754294,0.950486877,F
0.320835097,0.164532815,0.789013883,0.972473092,L
0.299670065,0.93514288,0.11194735,0.061402429,B
0.034960294,0.159963783,0.67786274,0.3356388,G
0.623209742,0.489282621,0.198652785,0.110114158,R
0.224306634,0.358346555,0.952064779,0.121068848,Q
0.664631153,0.115462216,0.768121533,0.635666411,D
0.636858585,0.517060717,0.144471689,0.980597085,H
0.406147916,0.290820147,0.793775584,0.385625927,J
0.050875202,0.189922469,0.257274741,0.736960089,F
0.298404755,0.465190947,0.274002462,0.724281877,L
0.57856015,0.276927035,0.891370594,0.533717642,B
0.45292738,0.855271527,0.044098952,0.404242673,G
0.164583544,0.315141712,0.396929721,0.051141758,R
0.679847472,0.979766922,0.034830829,0.75597666,Q
0.667827263,0.262556256,0.997549113,0.101162391,D
0.167129273,0.612026849,0.72740379,0.338001771,H
0.743118633,0.005416166,0.420938485,0.119727763,J
0.202210138,0.035902461,0.624973729,0.62900241,F
0.888543954,0.615044715,0.539217165,0.332969745,L
0.37213369,0.998556443,0.841683678,0.293902363,B
0.814954382,0.740309821,0.467584798,0.493075455,G
0.655566979,0.874243009,0.104038179,0.99580508,R
0.178446249,0.248558303,0.728505417,0.0069266,Q
0.405862942,0.430445469,0.100109899,0.135577992,D
0.570013288,0.329693803,0.701224932,0.155341097,H
0.178710318,0.07524614,0.060322271,0.268412579,J
0.749959234,0.479700824,0.590961703,0.604968868,F
0.316862507,0.260538096,0.684886317,0.231249132,L
0.06630373,0.537443536,0.364873678,0.926622786,B
0.395174992,0.200034125,0.723022728,0.216713333,G
0.462293797,0.294552463,0.700119272,0.833783869,R
0.615221822,0.350388839,0.645771587,0.849542159,Q
0.342598711,0.60776077,0.004359501,0.406177255,D
0.960683826,0.386562012,0.463650353,0.036495731,H
0.508817405,0.205733261,0.01607976,0.584498273,J
0.707901273,0.346895711,0.540881215,0.053523849,F
0.082643797,0.878274492,0.420836717,0.270873259,L
0.000986779,0.554514314,0.509395205,0.288152903,B
0.476069922,0.168949796,0.30261193,0.573881935,G
0.753118004,0.127204742,0.264244192,0.853867883,R
0.269552325,0.825292046,0.404432337,0.911663039,Q
0.708400048,0.049950733,0.62352944,0.280901335,D
0.749012672,0.036024408,0.108841224,0.53793356,H
0.668438224,0.902838047,0.478440774,0.40928306,J
0.595414239,0.338876788,0.534614513,0.008527642,F
0.453768822,0.41046379,0.528219641,0.66068672,L
0.426627064,0.01328132,0.754286281,0.217276202,B
0.36679927,0.934684684,0.986272354,0.627249422,G
0.174037828,0.269909191,0.675685038,0.91059524,R
0.223215639,0.068229958,0.176587902,0.622741768,Q
0.203660288,0.300650318,0.762987396,0.028841214,D
0.943528296,0.628596123,0.87075822,0.597183142,H
0.941019315,0.742387609,0.39140496,0.27992552,J
0.294246105,0.075349737,0.278402308,0.836567505,F
0.72607039,0.975734925,0.939238951,0.64451871,L
0.818219935,0.008838212,0.274539076,0.606629715,B
0.180195146,0.071163346,0.96419731,0.973013531,G
0.853131118,0.14484614,0.293664013,0.266190604,R
0.780771618,0.67876736,0.397325012,0.566374614,Q
0.69313813,0.563266752,0.805772574,0.593524707,D
0.981601802,0.66170318,0.99835723,0.084904696,H
0.065629029,0.818500454,0.70712143,0.286435023,J
0.120462981,0.91873924,0.392816587,0.325922118,F
0.035426147,0.118308879,0.864774731,0.799876739,L
0.337798997,0.703975056,0.200096837,0.519970654,B
0.619109574,0.764106713,0.212484484,0.185121487,G
0.23319465,0.750085026,0.424519316,0.432467112,R
0.849912954,0.417884973,0.285843453,0.948110422,Q
0.99686413,0.792369482,0.543367699,0.933180316,D
0.481187452,0.381663824,0.898380932,0.346804707,H
0.918826717,0.677159614,0.170461461,0.642816016,J
0.039961877,0.740968823,0.801894133,0.427688808,F
0.156071904,0.333963299,0.458742624,0.653407187,L
0.269302164,0.792235855,0.254600855,0.752762706,B
0.172543169,0.701643857,0.933034848,0.833903506,G
0.049195245,0.856153053,0.468951495,0.885303805,R
0.54500632,0.03276063,0.649372241,0.202041328,Q
0.669584758,0.328209989,0.959676088,0.124962432,D
0.831670906,0.102506895,0.746516831,0.49319778,H
0.306912894,0.544904362,0.749436962,0.921647369,J
0.560506068,0.186397712,0.447116426,0.967812974,F
0.579634045,0.607253489,0.820383413,0.891273816,L
0.87034043,0.837039575,0.531781131,0.945829183,B
0.605914408,0.28864442,0.125480453,0.584438499,G
0.711958588,0.02008494,0.596772659,0.248876321,R
0.014905722,0.087236493,0.437103337,0.748870556,Q
0.322501165,0.514398351,0.001238145,0.380769288,D
0.094578936,0.013328456,0.167539342,0.842189561,H
0.183572557,0.365088482,0.209283148,0.125172476,J
0.081275246,0.495841717,0.340657726,0.355953384,F
0.355462954,0.525731147,0.63374939,0.315183324,L
0.696611571,0.655635936,0.207208934,0.934135848,B
0.591804092,0.300934065,0.752777164,0.584538392,G
0.143705862,0.93686087,0.420368945,0.542894234,R
0.838910324,0.05341306,0.58805376,0.198493081,Q
0.643064233,0.729604849,0.404463249,0.202161031,D
0.350998871,0.771736209,0.964242604,0.394457586,H
0.984259789,0.672819868,0.409488331,0.145150947,J
0.425448338,0.138461644,0.278615415,0.30281698,F
0.648467572,0.747249561,0.037852396,0.971314642,L
0.471178632,0.235819826,0.891022309,0.585327495,B
0.519485756,0.828073668,0.893025686,0.939074692,G
0.096220511,0.899746892,0.709374262,0.530992626,R
0.203770275,0.273349895,0.382488975,0.733562662,Q
0.382646169,0.178976888,0.636130628,0.37286257,D
0.128509885,0.547548006,0.653158448,0.030562353,H
0.820672768,0.49963239,0.489229149,0.105243194,J
0.85601188,0.529284866,0.490959994,0.005600093,F
0.716436016,0.247384399,0.791237701,0.511487211,L
0.569393789,0.297337234,0.118164759,0.21043288,B
0.609855517,0.087794762,0.550413087,0.075867761,G
0.586695243,0.463407831,0.566317175,0.869726224,R
0.033056034,0.653387748,0.171592124,0.62268534,Q
0.123261618,0.838783318,0.791784139,0.033199187,D
0.471227317,0.233798365,0.208219076,0.038816091,H
0.360939425,0.810783575,0.558843277,0.765050904,J
0.852440937,0.01575695,0.284325606,0.175491433,F
0.018512664,0.301196394,0.102218585,0.017607107,L
0.239091375,0.293359528,0.276857595,0.420312305,B
0.839080777,0.991117596,0.034616341,0.616836624,G
0.361320168,0.31024127,0.589285981,0.69656198,R
0.665241687,0.467934151,0.179562952,0.384741634,Q
0.487706823,0.0527055,0.391881849,0.337463982,D
0.970756844,0.417811763,0.771765553,0.382132619,H
0.471572821,0.446465721,0.610634779,0.098378115,J
0.03156041,0.007042258,0.022610318,0.829096316,F
0.420193567,0.791446581,0.14624478,0.252633681,L
0.729959795,0.775304973,0.453340917,0.077999067,B
0.524662208,0.305397462,0.429936514,0.373282063,G
0.496850932,0.957407674,0.155666417,0.860156014,R
0.236218592,0.821599344,0.57442192,0.634289084,Q
0.157449932,0.993981413,0.096070894,0.142121846,D
0.027527612,0.002349984,0.385170415,0.51964274,H
0.688253566,0.2301651,0.60883708,0.539683372,J
0.350047349,0.032691528,0.088851982,0.08573055,F
0.133379729,0.799527142,0.590484653,0.098948906,L
0.835953961,0.08692185,0.287133276,0.207203916,B
0.233907689,0.372876703,0.858750103,0.330013807,G
0.091143799,0.089097428,0.087057252,0.04831451,R
0.61713695,0.575115419,0.365049511,0.217560366,Q
0.569094023,0.615772927,0.742031017,0.274061386,D
0.228117188,0.068489781,0.517800433,0.003423986,H
0.116668479,0.777492904,0.270735935,0.903263591,J
0.143951941,0.372930207,0.749220547,0.743801357,F
0.066621729,0.436083722,0.621457073,0.283944272,L
0.973478843,0.403308835,0.446906389,0.13614538,B
0.331108705,0.037479039,0.817443102,0.082807486,G
0.065693384,0.977935697,0.210677798,0.310158625,R
0.757386989,0.594508465,0.739808323,0.909984967,Q
0.527490169,0.443920362,0.753600905,0.684316065,D
0.264204494,0.530104589,0.630731756,0.210339634,H
0.15512071,0.804120032,0.352643178,0.089655492,J
0.346959472,0.776017528,0.859974199,0.222768731,F
0.172971202,0.715849422,0.033721896,0.49707422,L
0.099293987,0.467551688,0.082674098,0.614404507,B
0.157512797,0.509509763,0.405207385,0.216191552,G
0.219732254,0.991819921,0.475658109,0.540265271,R
0.212312207,0.314125764,0.453117008,0.482296799,Q
0.610598469,0.428252647,0.770783171,0.125291944,D
0.488696357,0.722242404,0.202583728,0.221589094,H
0.912401393,0.756903483,0.817108226,0.709585424,J
0.804018707,0.964101117,0.727665498,0.909426625,F
0.203124959,0.585280096,0.875861528,0.949589711,L
0.039173863,0.782434241,0.362347046,0.903337942,B
0.968523977,0.995702365,0.495816026,0.451519409,G
0.756936748,0.426441003,0.176932696,0.273267871,R
0.313127867,0.051466946,0.308719872,0.59824986,Q
0.218924998,0.426063222,0.750275062,0.094303808,D
0.462648707,0.254105735,0.49449139,0.680836983,H
0.207493723,0.527797161,0.696155005,0.110117094,J
0.435154768,0.819840133,0.25656624,0.814681876,F
0.178359714,0.117101867,0.025004865,0.984756023,L
0.087784311,0.617185079,0.705236468,0.952071527,B
0.205825222,0.558107454,0.360960609,0.524061484,G
0.75031496,0.72359419,0.917130862,0.103302434,R
0.854613331,0.895813972,0.371384241,0.967210157,Q
0.537917141,0.254757234,0.654032128,0.460318167,D
0.645007103,0.12600596,0.140409798,0.782373135,H
0.96457831,0.23419933,0.77703995,0.939440156,J
0.674527915,0.089316092,0.480760757,0.413859679,F
0.067609209,0.381828919,0.820291846,0.41786951,L
0.56652416,0.336345025,0.733671713,0.423066323,B
0.318188355,0.700071054,0.570096386,0.020421919,G
0.808074623,0.540884253,0.282252123,0.682173295,R
0.214737787,0.563801023,0.758519751,0.743523984,Q
0.394371393,0.655071609,0.789229203,0.677739812,D
0.750310724,0.630689379,0.461081575,0.875108343,H
0.020636063,0.073848499,0.261646643,0.717221688,J
0.668623566,0.880108458,0.84754316,0.252964408,F
0.986635748,0.148529943,0.437412129,0.004690205,L
0.528741967,0.889980447,0.277841671,0.105093844,B
